0.01,0.15862465595803174
0.060000000000000005,0.41324857301839374
0.11,0.5712606357504968
0.16000000000000003,0.6942740790404678
0.21000000000000002,0.7958988967443252
0.26,0.8822165016790606
0.31000000000000005,0.9567022065065487
0.36000000000000004,1.021625260609909
0.41000000000000003,1.078595275750398
0.46,1.1288187221255728
0.51,1.173235341406056
0.56,1.212597645604124
0.6100000000000001,1.2475206252870175
0.66,1.2785146146641144
0.7100000000000001,1.306008022974103
0.76,1.330363646136722
0.81,1.351890729583093
0.8600000000000001,1.3708541107761978
0.91,1.3874812868842337
0.9600000000000001,1.4019679640898572
1.01,1.414482465575932
1.06,1.4251692600208172
1.11,1.4341517961777888
1.1600000000000001,1.441534777178671
1.2100000000000002,1.4474059718626282
1.26,1.4518376343351682
1.31,1.4548875837551987
1.36,1.4565999818995317
1.4100000000000001,1.4570058350186108
1.4600000000000002,1.4561232380647806
1.51,1.453957373142679
1.56,1.4505002699578877
1.61,1.4457303344614125
1.6600000000000001,1.4396116536038692
1.7100000000000002,1.4320930905451985
1.76,1.4231071981035228
1.81,1.412569002188618
1.86,1.400374746679552
1.9100000000000001,1.3864007541928058
1.9600000000000002,1.370502653822997
2.01,1.3525153706453836
2.06,1.332254477962008
2.11,1.309519795132448
2.1599999999999997,1.2841024709673259
2.21,1.255797185333281
2.26,1.22442139855357
2.31,1.189843463754411
2.36,1.1520202574325982
2.41,1.111041720462724
2.46,1.0671730643475703
2.51,1.0208751737981885
2.56,0.972774273924768
2.61,0.9235573430852242
2.66,0.8738112167721354
2.71,0.823894469789755
2.76,0.7739435987402449
2.81,0.723985242950138
2.86,0.6740218846254453
2.91,0.6240541457036544
2.96,0.5740825499183846
3.01,0.5241075583638308
3.06,0.4741295770096401
3.11,0.4241489632911397
