,Column1,Column2
0,0.0,0.4041601724881897
1,0.07853981633974483,0.6885619534920209
2,0.15707963267948966,0.7765336607705672
3,0.23561944901923448,0.8881323253177084
4,0.3141592653589793,0.8604780476806682
5,0.39269908169872414,1.115092746822728
6,0.47123889803846897,0.9749849227367743
7,0.5497787143782138,1.0622732955209107
8,0.6283185307179586,1.1420989817452745
9,0.7068583470577035,1.1397526466011627
10,0.7853981633974483,1.1655441856562239
11,0.8639379797371931,1.2389051644083855
12,0.9424777960769379,1.2476456204211028
13,1.0210176124166828,1.3519134302328246
14,1.0995574287564276,1.2097338506757553
15,1.1780972450961724,1.314678682141713
16,1.2566370614359172,1.3886084706385633
17,1.335176877775662,1.3469462711450004
18,1.413716694115407,1.283957065293321
19,1.4922565104551517,1.3441581300785004
20,1.5707963267948966,1.317375144957808
21,1.6493361431346414,1.257611410162195
22,1.7278759594743862,1.3460460917255486
23,1.806415775814131,1.2888321098859612
24,1.8849555921538759,1.222431834248885
25,1.9634954084936207,1.2726377483804878
26,2.0420352248333655,1.2741636167802268
27,2.1205750411731104,1.2545957187997059
28,2.199114857512855,1.188732789125163
29,2.2776546738526,1.1607243127446698
30,2.356194490192345,1.1078417416002169
31,2.4347343065320897,1.067356098937438
32,2.5132741228718345,1.0027243312303113
33,2.5918139392115793,0.9251978072062175
34,2.670353755551324,0.8486987784273383
35,2.748893571891069,0.7667329831181322
36,2.827433388230814,0.6870336223711706
37,2.9059732045705586,0.6060610769130518
38,2.9845130209103035,0.507760145255822
39,3.0630528372500483,0.3109465590551657
