,Column1,Column2
0,0.0,0.011644530490873137
1,0.07853981633974483,0.2804370918149538
2,0.15707963267948966,0.6106626454867682
3,0.23561944901923448,0.5872533195072596
4,0.3141592653589793,0.5726282971474392
5,0.39269908169872414,0.6297356486966359
6,0.47123889803846897,0.5482011028211111
7,0.5497787143782138,0.6838949318510035
8,0.6283185307179586,0.6859269875487387
9,0.7068583470577035,0.5440638943740995
10,0.7853981633974483,0.6883070266899439
11,0.8639379797371931,0.5618288936555794
12,0.9424777960769379,0.6335929498214343
13,1.0210176124166828,0.5927640129958501
14,1.0995574287564276,0.6476812667457598
15,1.1780972450961724,0.6466941541335038
16,1.2566370614359172,0.601984992593522
17,1.335176877775662,0.5725102161053255
18,1.413716694115407,0.5465155561487998
19,1.4922565104551517,0.5472373356609345
20,1.5707963267948966,0.46737386963916383
21,1.6493361431346414,0.524938330303516
22,1.7278759594743862,0.4985194765622298
23,1.806415775814131,0.4680125546839683
24,1.8849555921538759,0.4631361296019411
25,1.9634954084936207,0.43630125337419395
26,2.0420352248333655,0.4087349950907942
27,2.1205750411731104,0.38926271978643484
28,2.199114857512855,0.37827210005934986
29,2.2776546738526,0.3549644379237834
30,2.356194490192345,0.3324857984135279
31,2.4347343065320897,0.3102323706947508
32,2.5132741228718345,0.28775873273750313
33,2.5918139392115793,0.26329006219235757
34,2.670353755551324,0.24223628340005654
35,2.748893571891069,0.21900955999780983
36,2.827433388230814,0.19543530570714027
37,2.9059732045705586,0.1686300757934986
38,2.9845130209103035,0.13753338392882647
39,3.0630528372500483,0.11522738041127698
