,Column1,Column2
0,0.0,0.7654434136983965
1,0.07853981633974483,1.0712034240536628
2,0.15707963267948966,1.1412463624466707
3,0.23561944901923448,1.2670155143140154
4,0.3141592653589793,1.6012403657671703
5,0.39269908169872414,1.3001800776442494
6,0.47123889803846897,1.4015727402539115
7,0.5497787143782138,1.3818115460156521
8,0.6283185307179586,1.5896259220709947
9,0.7068583470577035,1.4580385132934286
10,0.7853981633974483,1.5969175933196043
11,0.8639379797371931,1.7556311298048306
12,0.9424777960769379,1.724285958895435
13,1.0210176124166828,1.7518402964545845
14,1.0995574287564276,1.7368259304470794
15,1.1780972450961724,1.6683543882373504
16,1.2566370614359172,1.5719248947122588
17,1.335176877775662,1.7135804437161215
18,1.413716694115407,1.7324032413864798
19,1.4922565104551517,1.5680392049528051
20,1.5707963267948966,1.593848513896939
21,1.6493361431346414,1.6530551287275275
22,1.7278759594743862,1.5147000964382884
23,1.806415775814131,1.5107335807987685
24,1.8849555921538759,1.5354708317123509
25,1.9634954084936207,1.429454888048456
26,2.0420352248333655,1.3941430305259563
27,2.1205750411731104,1.366131630801505
28,2.199114857512855,1.3146897412098502
29,2.2776546738526,1.2262873718635998
30,2.356194490192345,1.1593459362835037
31,2.4347343065320897,1.084735722907173
32,2.5132741228718345,1.0057124690429933
33,2.5918139392115793,0.9248759878558973
34,2.670353755551324,0.848435958705953
35,2.748893571891069,0.7667957459333501
36,2.827433388230814,0.69091490667279
37,2.9059732045705586,0.6094453434118499
38,2.9845130209103035,0.5251467282266613
39,3.0630528372500483,0.31024788373813766
