,Column1,Column2
0,0.0,0.0
1,0.07853981633974483,0.0
2,0.15707963267948966,0.0
3,0.23561944901923448,0.0
4,0.3141592653589793,0.0
5,0.39269908169872414,0.0
6,0.47123889803846897,0.0
7,0.5497787143782138,0.0
8,0.6283185307179586,0.0
9,0.7068583470577035,0.0
10,0.7853981633974483,0.0
11,0.8639379797371931,0.0
12,0.9424777960769379,0.0
13,1.0210176124166828,0.0
14,1.0995574287564276,0.0
15,1.1780972450961724,0.0
16,1.2566370614359172,0.0
17,1.335176877775662,0.0
18,1.413716694115407,0.0
19,1.4922565104551517,0.0
20,1.5707963267948966,0.0
21,1.6493361431346414,0.0
22,1.7278759594743862,0.0
23,1.806415775814131,0.0
24,1.8849555921538759,0.0
25,1.9634954084936207,0.0
26,2.0420352248333655,0.0
27,2.1205750411731104,0.0
28,2.199114857512855,0.0
29,2.2776546738526,0.0
30,2.356194490192345,0.0
31,2.4347343065320897,0.0
32,2.5132741228718345,0.0
33,2.5918139392115793,0.0
34,2.670353755551324,0.0
35,2.748893571891069,0.0
36,2.827433388230814,0.0
37,2.9059732045705586,0.0
38,2.9845130209103035,0.0
39,3.0630528372500483,0.0
