,Column1,Column2
0,0.0,0.0
1,0.01,0.005
2,0.02,0.009936049922935461
3,0.03,0.014808433517471471
4,0.04,0.019617944844478305
5,0.05,0.024364914571893666
6,0.06,0.0290560060612316
7,0.07,0.03368696374160488
8,0.08,0.038264069522337824
9,0.09,0.0427818531331497
10,0.1,0.047249227283947245
11,0.11,0.05166394481711961
12,0.12,0.05602485586967145
13,0.13,0.060332748934214836
14,0.14,0.06459373311191316
15,0.15,0.0688022132337718
16,0.16,0.07296636180651785
17,0.17,0.07707689703161327
18,0.18,0.08113439587801294
19,0.19,0.08514937336565521
20,0.2,0.08911304412639984
21,0.21,0.09302932735570706
22,0.22,0.09689593947962735
23,0.23,0.10071572645065754
24,0.24,0.10448913189702196
25,0.25,0.10821532881844549
26,0.26,0.11189371690643354
27,0.27,0.11552494746392791
28,0.28,0.11911136539383625
29,0.29,0.12265222741109472
30,0.3,0.12615301728356604
31,0.31,0.12961029239620286
32,0.32,0.1330255490622148
33,0.33,0.13639851395844438
34,0.34,0.13972779978744546
35,0.35000000000000003,0.14301782559817464
36,0.36,0.14626713339578432
37,0.37,0.149475508439394
38,0.38,0.1526476779625039
39,0.39,0.15577917584128662
40,0.4,0.15887056909976233
41,0.41000000000000003,0.16192320380946393
42,0.42,0.16494161701311946
43,0.43,0.16792233604750545
44,0.44,0.1708645055783347
45,0.45,0.17376871478364006
46,0.46,0.17663639325480357
47,0.47000000000000003,0.1794703564277928
48,0.48,0.18227025890813153
49,0.49,0.18503758573311807
50,0.5,0.18776941915979098
51,0.51,0.19046910793938981
52,0.52,0.19313389510944673
53,0.53,0.1957673481155649
54,0.54,0.19837260101913046
55,0.55,0.20094608463837527
56,0.56,0.20349019980065228
57,0.5700000000000001,0.2060039214686056
58,0.58,0.20848583868162163
59,0.59,0.21093759260329129
60,0.6,0.21336389923205298
61,0.61,0.21575929027357335
62,0.62,0.21812420194890886
63,0.63,0.22046302189810968
64,0.64,0.22277224180682706
65,0.65,0.22505660323146123
66,0.66,0.22731307647147966
67,0.67,0.22954419463107598
68,0.68,0.2317512388069623
69,0.6900000000000001,0.23393236040810889
70,0.7000000000000001,0.23608586982029142
71,0.71,0.23821334843941022
72,0.72,0.24031721801556508
73,0.73,0.24239552754264237
74,0.74,0.24444782205826765
75,0.75,0.24647714436941257
76,0.76,0.24848397037539557
77,0.77,0.25046635061183603
78,0.78,0.2524237701041109
79,0.79,0.25435938590659524
80,0.8,0.25627149488832557
81,0.81,0.25816199770583087
82,0.8200000000000001,0.2600292538590842
83,0.8300000000000001,0.26187338277674316
84,0.84,0.2636942755757424
85,0.85,0.26549219813866004
86,0.86,0.2672705255570937
87,0.87,0.26903020471659006
88,0.88,0.27076792001879574
89,0.89,0.27248378278574564
90,0.9,0.27417943076828305
91,0.91,0.2758536657630019
92,0.92,0.2775089554373713
93,0.93,0.2791433906488722
94,0.9400000000000001,0.2807595989089492
95,0.9500000000000001,0.28235558463627836
96,0.96,0.2839345564109185
97,0.97,0.2854936899355024
98,0.98,0.2870341158236645
99,0.99,0.28855531493674325
100,1.0,0.2900589256237545
101,1.01,0.2915436813320985
102,1.02,0.29301266143681126
103,1.03,0.2944631752068836
104,1.04,0.29589605513130224
105,1.05,0.29731145731528696
106,1.06,0.29870973807984613
107,1.07,0.3000903728926562
108,1.08,0.3014547562258816
109,1.09,0.3028033499270604
110,1.1,0.3041381772557994
111,1.11,0.30545940819049566
112,1.12,0.30676485404468146
113,1.1300000000000001,0.3080556330425624
114,1.1400000000000001,0.30933047446497397
115,1.1500000000000001,0.3105895238476574
116,1.16,0.31183298818147626
117,1.17,0.31306258679265336
118,1.18,0.3142768232888763
119,1.19,0.3154761178852927
120,1.2,0.31666152306034145
121,1.21,0.31783345730208545
122,1.22,0.31899066752216004
123,1.23,0.32013360748893366
124,1.24,0.3212622062720027
125,1.25,0.3223766256710905
126,1.26,0.3234777588010928
127,1.27,0.32456596720541464
128,1.28,0.32564042074957916
129,1.29,0.32670184093607435
130,1.3,0.32775115041478187
131,1.31,0.32878907556654974
132,1.32,0.3298139359409961
133,1.33,0.3308269480427434
134,1.34,0.3318292474409789
135,1.35,0.3328189446867373
136,1.36,0.3337967224440855
137,1.37,0.3347622636505879
