,Column1,Column2
0,0.0,0.0
1,0.01,0.005
2,0.02,0.009946294044701591
3,0.03,0.01483685188650785
4,0.04,0.01967669760325188
5,0.05,0.024454993577812563
6,0.06,0.029177274333156172
7,0.07,0.03384382300503819
8,0.08,0.038450912526196056
9,0.09,0.043000774372857715
10,0.1,0.047499456516598516
11,0.11,0.05195000508983956
12,0.12,0.05634391565618295
13,0.13,0.060684530231439486
14,0.14,0.06497796438054552
15,0.15,0.06921855931423668
16,0.16,0.07341419614405637
17,0.17,0.0775586462027912
18,0.18,0.08165387482732686
19,0.19,0.08570376697043447
20,0.2,0.08970355628693683
21,0.21,0.09365984910046488
22,0.22,0.09756786489932555
23,0.23,0.1014264331682751
24,0.24,0.10523978003010766
25,0.25,0.10901328250303881
26,0.26,0.11274259837134508
27,0.27,0.1164252862905903
28,0.28,0.1200613318104495
29,0.29,0.12365144889348063
30,0.3,0.12720296719964547
31,0.31,0.13071244313303076
32,0.32,0.13417906688671627
33,0.33,0.13760664835812184
34,0.34,0.14099121050840133
35,0.35000000000000003,0.14433546102461134
36,0.36,0.14763986451163919
37,0.37,0.15090227540028833
38,0.38,0.15412321395076764
39,0.39,0.15730341791875876
40,0.4,0.16045065346558288
41,0.41000000000000003,0.16356052877607474
42,0.42,0.16663515319325245
43,0.43,0.16967063911127786
44,0.44,0.1726728245068048
45,0.45,0.17563695337833296
46,0.46,0.17856410822568666
47,0.47000000000000003,0.18145615914986463
48,0.48,0.18431226561323116
49,0.49,0.18713193509430157
50,0.5,0.1899193931003126
51,0.51,0.19267281154255153
52,0.52,0.19539192233472114
53,0.53,0.19807677233498222
54,0.54,0.2007299096883798
55,0.55,0.20335293116987693
56,0.56,0.20594265484523266
57,0.5700000000000001,0.20850412526277456
58,0.58,0.21103845684701386
59,0.59,0.21354088806896887
60,0.6,0.21601206460905778
61,0.61,0.21845190549476404
62,0.62,0.2208608652390437
63,0.63,0.22323934752453595
64,0.64,0.22558930545659958
65,0.65,0.2279123065202912
66,0.66,0.230210728973516
67,0.67,0.23248020065943117
68,0.68,0.23472102087511662
69,0.6900000000000001,0.23693344364251848
70,0.7000000000000001,0.23911785544586703
71,0.71,0.24127480908935495
72,0.72,0.24340459998092037
73,0.73,0.2455099291995881
74,0.74,0.24759082324511655
75,0.75,0.24964623285100743
76,0.76,0.25167823242210285
77,0.77,0.25368609799331165
78,0.78,0.25567192594850996
79,0.79,0.25763287181171346
80,0.8,0.25956942165909674
81,0.81,0.26148232312266034
82,0.8200000000000001,0.2633711294761753
83,0.8300000000000001,0.2652360025022039
84,0.84,0.2670778733601333
85,0.85,0.26889849711520253
86,0.86,0.2706961104016249
87,0.87,0.27247318846926305
88,0.88,0.2742300784931994
89,0.89,0.2759649335022854
90,0.9,0.27767833178925105
91,0.91,0.27937093282965253
92,0.92,0.28104591150349795
93,0.93,0.282699866511201
94,0.9400000000000001,0.2843330059602864
95,0.9500000000000001,0.2859455293833039
96,0.96,0.2875376912414718
97,0.97,0.28911105800532966
98,0.98,0.2906662209086166
99,0.99,0.292201878068499
100,1.0,0.2937191852733409
101,1.01,0.2952172757780426
102,1.02,0.2966993562709482
103,1.03,0.2981630373307629
104,1.04,0.29961121622147996
105,1.05,0.3010415829180974
106,1.06,0.3024540083983476
107,1.07,0.3038486952485997
108,1.08,0.30522642051179244
109,1.09,0.30658690111609654
110,1.1,0.30793085843038026
111,1.11,0.30925898122579293
112,1.12,0.3105721262494031
113,1.1300000000000001,0.3118696012480573
114,1.1400000000000001,0.3131535863379361
115,1.1500000000000001,0.3144219810916072
116,1.16,0.31567531095586254
117,1.17,0.3169137497698759
118,1.18,0.31813663456851593
119,1.19,0.3193443168119628
120,1.2,0.32053780563038126
121,1.21,0.3217173471487609
122,1.22,0.3228823580572652
123,1.23,0.32403370780764545
124,1.24,0.3251705829952625
125,1.25,0.326294780369402
126,1.26,0.32740706984755524
127,1.27,0.32850737818083176
128,1.28,0.3295938613906904
129,1.29,0.33066746094935595
130,1.3,0.33172938141305436
131,1.31,0.33277812262274026
132,1.32,0.3338144551950252
133,1.33,0.3348395926493788
134,1.34,0.33585212729365266
135,1.35,0.3368521628880023
136,1.36,0.33784028038566144
137,1.37,0.33881708841828234
