0.01,0.06789043731919256
0.060000000000000005,0.16347730482269154
0.11,0.21767212148368345
0.16000000000000003,0.25824815219560526
0.21000000000000002,0.291137957029096
0.26,0.31887781626165446
0.31000000000000005,0.34284591548191534
0.36000000000000004,0.36389634604799875
0.41000000000000003,0.382604827582122
0.46,0.399382818605765
0.51,0.41453729749950186
0.56,0.4283049257823423
0.6100000000000001,0.44087290188847583
0.66,0.4523923661767263
0.7100000000000001,0.462987383123435
0.76,0.47276116707015353
0.81,0.4818005187467501
0.8600000000000001,0.4901790590145888
0.91,0.4979596286297694
0.9600000000000001,0.5051960931563686
1.01,0.5119347120416357
1.06,0.5182151797160328
1.11,0.5240714129161375
1.1600000000000001,0.529532135604712
1.2100000000000002,0.5346212969112102
1.26,0.539358345996295
1.31,0.5437583791132685
1.36,0.5478321674004871
1.4100000000000001,0.5515860684368293
1.4600000000000002,0.5550218198972463
1.51,0.5581362094883109
1.56,0.5609206115864183
1.61,0.5633603776338726
1.6600000000000001,0.5654340645098512
1.7100000000000002,0.5671124831206611
1.76,0.568357548959298
1.81,0.5691209183729905
1.86,0.5693424003060207
1.9100000000000001,0.5689481456629061
1.9600000000000002,0.5678486384480527
2.01,0.5659365489239461
2.06,0.5630845647960954
2.11,0.5591433982028474
2.1599999999999997,0.5539402797254598
2.21,0.5472783976874805
2.26,0.5389379142458188
2.31,0.528679363349401
2.36,0.5162503535539401
2.41,0.5013964644258937
2.46,0.48387690366327823
2.51,0.4634847421027714
2.56,0.44007030295474103
2.61,0.413564700166617
2.66,0.38399908277588984
2.71,0.35151462727208826
2.76,0.3163594565208239
2.81,0.27887153019650807
2.86,0.23945016743648617
2.91,0.1985215387542542
2.96,0.15650391631424776
3.01,0.11377678870718783
3.06,0.07065543625746391
3.11,0.027370609808377265
