,Column1,Column2
0,0.0,0.8451183822853774
1,0.07853981633974483,0.9586603738643691
2,0.15707963267948966,1.087869534682423
3,0.23561944901923448,1.1774366259303408
4,0.3141592653589793,1.3443676745459279
5,0.39269908169872414,1.465816105793394
6,0.47123889803846897,1.5385217462801377
7,0.5497787143782138,1.5822071619535651
8,0.6283185307179586,1.617375220690289
9,0.7068583470577035,1.6252452756195352
10,0.7853981633974483,1.7097589503211867
11,0.8639379797371931,1.635821486030212
12,0.9424777960769379,1.692608119459543
13,1.0210176124166828,1.6708026980433066
14,1.0995574287564276,1.7703852391603785
15,1.1780972450961724,1.713278173550498
16,1.2566370614359172,1.6402599175429895
17,1.335176877775662,1.7497102758413183
18,1.413716694115407,1.6661409093120967
19,1.4922565104551517,1.7242621573453896
20,1.5707963267948966,1.6043933125730476
21,1.6493361431346414,1.5722367340056835
22,1.7278759594743862,1.6405764411789558
23,1.806415775814131,1.5432999927402584
24,1.8849555921538759,1.5435921655643812
25,1.9634954084936207,1.4903514374496274
26,2.0420352248333655,1.418818049176734
27,2.1205750411731104,1.3564294222469822
28,2.199114857512855,1.2853727020566357
29,2.2776546738526,1.2253268192627125
30,2.356194490192345,1.16200370624047
31,2.4347343065320897,1.0821655518407955
32,2.5132741228718345,1.0000970190483545
33,2.5918139392115793,0.9240415536636534
34,2.670353755551324,0.8455520943170993
35,2.748893571891069,0.7644708647577111
36,2.827433388230814,0.6878814851383427
37,2.9059732045705586,0.5963321866199642
38,2.9845130209103035,0.5105554526078335
39,3.0630528372500483,0.3272095353843685
